id,customer_id,location_id,product_id,employee_id,date,quantity
5102,327,6,59,75,2019-10-11,2
5103,264,11,59,68,2019-12-21,3
5104,164,10,75,71,2019-09-26,1
5105,66,8,39,45,2019-06-19,4
5106,257,6,61,59,2019-10-06,3
5107,316,11,66,73,2019-10-17,5
5108,510,12,69,72,2020-03-03,5
5109,142,5,70,56,2019-11-03,1
5110,392,6,36,77,2019-07-24,4
5111,309,9,56,53,2019-09-01,3
5112,357,11,14,69,2019-09-27,2
5113,167,12,65,65,2020-02-18,3
5114,549,10,71,79,2020-03-12,2
5115,409,5,59,57,2020-01-11,3
5116,26,11,16,57,2019-11-19,6
5117,525,8,68,64,2019-12-16,1
5118,116,11,62,78,2020-03-04,3
5119,625,5,1,68,2020-03-26,5
5120,243,5,26,59,2019-08-25,2
5121,436,9,61,47,2019-05-07,7
5122,135,6,57,69,2019-08-31,2
5123,53,7,39,66,2019-10-15,4
5124,25,12,64,51,2019-09-23,2
5125,428,11,79,46,2020-01-15,2
5126,355,4,61,80,2019-10-24,5
5127,228,9,69,46,2020-04-22,3
5128,22,3,58,75,2020-03-20,7
5129,579,10,64,68,2019-11-23,3
5130,293,12,65,70,2020-02-20,1
5131,77,11,63,71,2020-02-11,2
5132,1,10,77,74,2019-09-19,2
5133,299,7,67,77,2019-07-13,8
5134,393,9,50,70,2020-04-30,6
5135,131,11,59,61,2019-11-06,1
5136,283,11,58,53,2020-02-26,2
5137,386,12,66,62,2019-10-10,6
5138,287,8,66,71,2020-03-30,8
5139,324,7,29,76,2019-10-02,5
5140,361,13,65,57,2019-09-18,3
5141,183,10,36,76,2019-07-06,3
5142,128,3,75,49,2019-09-17,1
5143,187,9,62,46,2019-07-22,5
5144,123,9,61,53,2019-11-04,1
5145,357,9,56,66,2020-01-05,5
5146,600,11,63,69,2020-01-12,2
5147,437,5,71,73,2019-08-24,4
5148,277,6,64,76,2019-07-14,1
5149,601,4,65,73,2019-08-10,3
5150,366,6,75,73,2020-04-04,2
5151,61,4,63,79,2019-05-03,5
5152,82,9,63,71,2019-08-09,1
5153,617,7,32,72,2019-12-14,2
5154,562,9,67,56,2020-03-10,2
5155,198,7,62,74,2020-02-27,4
5156,13,3,9,71,2019-05-17,4
5157,570,10,64,57,2019-12-06,6
5158,40,7,70,72,2020-02-29,3
5159,235,6,63,79,2019-12-14,5
5160,570,7,79,69,2020-03-13,3
5161,513,14,71,60,2019-10-24,3
5162,312,10,58,75,2019-10-12,4
5163,255,7,58,70,2020-04-29,1
5164,566,7,69,69,2019-08-13,4
5165,519,13,65,74,2019-11-17,5
5166,181,12,65,74,2019-09-15,4
5167,34,7,66,71,2019-08-31,4
5168,161,12,71,75,2019-12-10,3
5169,174,11,56,77,2020-04-28,1
5170,417,12,49,64,2020-02-29,3
5171,146,6,71,50,2019-11-27,4
5172,156,10,66,77,2019-06-26,3
5173,237,7,65,74,2019-11-24,1
5174,274,5,58,73,2019-10-03,4
5175,37,10,75,64,2020-04-27,6
5176,370,6,64,79,2020-01-23,7
5177,128,11,66,71,2019-06-26,1
5178,107,11,35,45,2019-08-09,1
5179,175,8,65,50,2020-01-06,2
5180,313,10,52,77,2019-11-28,5
5181,218,5,67,55,2019-07-29,1
5182,166,6,63,74,2019-10-25,4
5183,542,14,66,71,2019-05-30,2
5184,220,8,62,75,2019-11-09,1
5185,309,10,72,72,2020-03-18,3
5186,12,11,27,80,2019-11-09,3
5187,490,11,22,64,2019-10-26,3
5188,628,9,74,51,2019-11-29,3
5189,521,12,61,79,2020-03-10,6
5190,133,9,74,70,2019-10-06,2
5191,328,7,61,57,2019-09-15,1
5192,525,6,67,71,2019-06-16,1
5193,594,9,70,75,2020-02-01,2
5194,118,6,63,73,2020-04-01,8
5195,42,11,19,74,2019-06-26,1
5196,257,10,63,56,2020-02-22,4
5197,281,12,62,72,2019-06-13,4
5198,180,7,55,70,2019-07-30,5
5199,330,5,71,66,2019-07-27,3
5200,428,10,22,79,2020-02-17,3
5201,122,7,61,66,2020-04-05,1
5202,54,10,66,66,2019-10-14,5
5203,599,8,60,73,2019-07-11,3
5204,382,13,73,74,2019-06-02,2
5205,608,9,76,77,2019-08-07,6
5206,258,6,41,78,2020-02-05,4
5207,598,11,62,47,2020-04-18,5
5208,545,11,67,71,2019-12-10,2
5209,430,8,18,78,2020-04-16,1
5210,53,8,68,57,2020-02-09,1
5211,479,9,56,80,2020-04-04,1
5212,144,12,73,61,2020-04-08,3
5213,287,8,59,80,2019-06-03,3
5214,287,7,72,73,2019-12-24,3
5215,365,3,61,78,2020-03-14,4
5216,174,12,65,73,2019-07-12,4
5217,15,9,59,74,2019-11-02,2
5218,213,10,61,74,2019-09-20,1
5219,207,10,57,66,2020-01-23,4
5220,49,7,69,49,2019-08-20,3
5221,295,9,40,57,2019-11-08,5
5222,229,5,65,47,2019-07-08,4
5223,422,7,67,47,2020-03-01,2
5224,357,9,63,75,2019-06-06,4
5225,426,9,66,74,2019-06-27,2
5226,257,10,56,73,2019-11-20,3
5227,578,9,64,56,2019-05-06,7
5228,71,10,70,74,2019-05-07,3
5229,506,9,61,78,2019-07-17,5
5230,103,8,73,67,2019-11-03,4
5231,642,7,67,79,2019-08-22,4
5232,290,7,66,52,2019-09-02,4
5233,334,7,41,78,2019-07-01,1
5234,451,6,3,55,2020-02-17,6
5235,195,9,56,65,2019-06-10,2
5236,258,7,63,60,2020-04-22,5
5237,218,10,61,78,2019-07-12,1
5238,601,10,15,67,2019-10-26,5
5239,542,4,42,59,2019-06-09,5
5240,589,10,65,46,2020-04-03,3
5241,246,14,60,71,2020-02-15,4
5242,119,10,59,72,2020-04-06,2
5243,136,9,47,66,2019-07-21,5
5244,148,8,10,45,2019-07-04,4
5245,123,5,55,50,2019-05-31,1
5246,23,7,62,64,2019-07-28,4
5247,101,12,54,55,2020-01-04,2
5248,319,10,6,45,2020-01-07,3
5249,428,3,55,68,2019-10-25,2
5250,470,10,67,62,2019-07-17,4
5251,248,4,65,76,2019-05-25,1
5252,361,9,67,65,2020-04-20,3
5253,146,4,67,72,2019-11-04,5
5254,420,11,61,80,2019-06-11,1
5255,237,11,71,72,2020-03-24,1
5256,99,9,67,79,2019-07-19,1
5257,270,11,70,75,2020-04-09,4
5258,283,9,61,77,2020-04-05,3
5259,86,8,73,73,2019-07-18,1
5260,497,7,7,55,2019-08-12,5
5261,388,10,16,59,2019-05-02,2
5262,441,8,27,51,2019-09-20,4
5263,340,7,67,59,2019-07-17,3
5264,398,7,71,80,2019-08-05,2
5265,189,10,66,50,2019-05-08,5
5266,72,10,54,74,2019-12-25,1
5267,258,7,71,60,2019-05-11,3
5268,519,7,65,55,2019-12-30,1
5269,619,4,71,76,2019-08-30,2
5270,398,6,24,77,2019-06-18,5
5271,104,11,55,65,2019-09-16,2
5272,507,4,71,64,2020-02-26,3
5273,315,9,72,58,2020-02-22,4
5274,136,8,18,80,2019-12-09,3
5275,139,10,73,55,2019-08-18,3
5276,246,10,61,45,2019-11-29,2
5277,267,6,63,69,2019-07-18,3
5278,580,8,56,70,2019-09-02,5
5279,34,5,65,57,2019-05-17,4
5280,15,3,70,77,2019-06-06,4
5281,454,7,55,77,2019-11-18,6
5282,54,5,66,64,2019-05-28,3
5283,465,4,46,75,2020-02-18,2
5284,475,3,31,52,2020-04-11,2
5285,313,9,55,51,2019-09-14,1
5286,409,10,59,60,2020-02-01,3
5287,454,4,59,70,2020-04-22,2
5288,183,10,64,73,2019-09-17,1
5289,174,6,66,79,2020-03-01,1
5290,209,8,68,74,2019-11-21,3
5291,249,11,65,71,2019-08-19,8
5292,213,8,61,74,2019-05-10,2
5293,34,10,74,67,2019-08-28,8
5294,358,7,64,80,2019-05-21,2
5295,184,8,74,79,2019-10-20,2
5296,574,10,65,79,2020-04-16,1
5297,389,10,68,77,2019-12-27,2
5298,340,9,65,78,2019-06-26,4
5299,230,5,60,71,2020-03-04,3
5300,220,9,71,71,2020-01-02,3
5301,350,11,57,79,2019-07-30,3
5302,276,3,73,64,2019-09-25,1
5303,321,6,65,80,2020-01-26,4
5304,289,7,61,72,2019-12-25,5
5305,577,9,19,54,2019-07-17,5
5306,187,7,78,61,2020-02-06,1
5307,283,8,56,45,2019-10-16,3
5308,191,8,74,64,2020-01-26,3
5309,244,9,64,78,2019-12-22,3
5310,301,12,14,74,2019-07-07,2
5311,145,5,56,49,2019-06-29,5
5312,111,9,79,66,2019-09-30,4
5313,325,8,60,57,2020-04-25,3
5314,236,3,71,65,2019-11-01,3
5315,375,4,56,80,2019-05-26,3
5316,343,7,67,59,2019-05-01,6
5317,552,8,64,75,2019-08-09,1
5318,208,9,59,69,2019-07-26,2
5319,545,9,44,48,2020-02-24,4
5320,597,13,70,65,2019-09-14,3
5321,83,12,72,77,2019-12-20,4
5322,81,7,68,80,2020-02-07,3
5323,368,5,63,72,2020-03-26,1
5324,272,4,74,72,2020-04-14,5
5325,172,9,70,79,2019-06-04,6
5326,555,9,6,79,2020-02-25,5
5327,371,9,58,44,2019-12-14,4
5328,346,6,37,66,2019-07-11,5
5329,538,12,63,56,2019-07-26,1
5330,185,3,73,53,2020-02-04,1
5331,199,14,63,47,2019-09-30,6
5332,558,6,59,67,2019-10-01,6
5333,406,6,66,56,2019-12-06,4
5334,519,11,29,78,2020-04-20,1
5335,299,6,62,45,2020-03-30,8
5336,455,9,59,46,2019-08-05,6
5337,616,12,77,47,2020-04-06,4
5338,216,9,71,50,2019-10-11,4
5339,450,8,68,72,2019-08-27,5
5340,246,13,69,58,2019-06-16,2
5341,508,12,68,76,2020-02-25,1
5342,366,3,65,73,2019-12-11,2
5343,485,9,58,55,2020-02-28,3
5344,470,13,57,66,2020-04-07,3
5345,172,8,9,50,2019-06-09,2
5346,290,9,66,58,2019-08-20,1
5347,50,6,55,75,2019-07-30,3
5348,45,11,59,71,2019-11-23,2
5349,572,12,55,66,2019-06-20,6
5350,303,8,62,64,2020-01-02,1
5351,269,11,55,69,2020-02-26,4
5352,401,11,63,64,2019-05-09,5
5353,623,13,59,72,2019-07-20,3
5354,107,12,59,69,2019-06-29,4
5355,403,6,74,65,2019-06-02,2
5356,247,9,67,80,2020-02-11,3
5357,232,9,70,78,2020-01-01,3
5358,601,15,33,74,2019-07-06,2
5359,217,6,72,45,2020-04-17,4
5360,142,9,54,76,2019-12-14,8
5361,369,6,67,48,2020-03-17,2
5362,60,8,57,78,2019-05-17,3
5363,294,7,53,61,2020-04-14,5
5364,429,12,43,51,2020-04-10,4
5365,354,8,60,52,2019-06-01,3
5366,125,7,27,73,2019-12-01,1
5367,378,10,63,61,2020-01-29,4
5368,336,9,70,72,2019-06-01,3
5369,499,7,14,77,2020-02-22,1
5370,352,10,59,61,2020-04-27,2
5371,366,6,61,70,2019-05-31,3
5372,430,7,59,74,2020-03-09,3
5373,129,9,72,67,2019-11-20,4
5374,358,14,24,78,2020-03-05,4
5375,350,8,69,54,2019-08-28,4
5376,265,12,60,77,2020-01-24,4
5377,139,13,55,67,2020-02-04,5
5378,34,13,66,67,2020-02-28,3
5379,517,9,68,73,2020-02-23,4
5380,154,10,62,77,2019-11-06,1
5381,89,7,59,71,2019-07-22,4
5382,362,8,66,68,2019-08-06,5
5383,270,2,69,75,2020-02-17,1
5384,137,7,63,76,2020-02-04,3
5385,616,10,49,74,2020-02-25,3
5386,457,9,61,51,2019-11-08,1
5387,524,6,67,70,2020-01-12,4
5388,466,8,33,78,2019-06-24,4
5389,158,6,67,65,2019-08-08,1
5390,405,12,64,78,2020-01-04,2
5391,302,11,67,73,2019-05-27,4
5392,26,6,61,79,2019-09-17,1
5393,362,14,34,70,2019-05-29,1
5394,514,7,70,63,2020-04-08,1
5395,269,8,66,79,2020-02-14,4
5396,227,3,61,61,2020-03-21,1
5397,543,6,4,66,2019-05-01,7
5398,38,11,79,58,2019-10-22,5
5399,206,7,64,56,2019-10-19,1
5400,207,7,62,74,2020-03-19,1
5401,164,6,64,72,2019-05-21,4
5402,167,6,56,75,2019-12-28,3
5403,43,8,59,66,2020-02-03,1
5404,304,12,60,66,2019-05-02,3
5405,646,8,74,69,2020-03-14,2
5406,237,6,58,79,2020-03-19,3
5407,226,4,55,66,2020-02-07,6
5408,292,8,67,68,2019-08-02,1
5409,26,10,59,74,2019-11-29,3
5410,198,9,69,67,2019-12-07,4
5411,441,8,67,76,2019-07-14,2
5412,590,8,18,75,2019-06-30,6
5413,395,5,70,46,2019-05-16,1
5414,77,9,68,74,2020-01-14,3
5415,508,10,65,75,2020-02-26,1
5416,487,7,13,74,2019-08-13,4
5417,203,6,69,48,2019-08-17,3
5418,70,10,17,71,2019-12-03,8
5419,444,10,49,58,2019-07-18,2
5420,40,6,49,50,2019-07-01,4
5421,447,8,56,54,2019-12-20,3
5422,164,7,30,65,2020-02-21,4
5423,249,5,11,66,2019-05-19,1
5424,437,6,37,55,2019-07-15,1
5425,165,7,69,49,2019-09-28,6
5426,151,7,70,79,2019-09-18,2
5427,318,7,11,79,2020-04-02,6
5428,569,10,68,61,2019-11-03,3
5429,323,4,68,75,2019-07-16,1
5430,444,7,59,79,2019-08-26,3
5431,122,8,59,67,2020-03-23,2
5432,261,8,40,67,2020-02-01,4
5433,381,6,59,46,2020-03-24,3
5434,256,12,40,58,2019-11-05,3
5435,208,9,62,57,2019-06-29,2
5436,158,6,57,68,2019-06-24,4
5437,316,6,65,62,2019-07-01,3
5438,630,3,68,73,2019-08-21,3
5439,316,10,75,75,2020-01-28,2
5440,550,9,25,79,2019-05-07,8
5441,393,12,64,45,2020-04-11,2
5442,451,6,69,61,2019-06-12,2
5443,410,6,56,79,2020-01-05,3
5444,46,10,66,64,2019-11-03,2
5445,16,8,61,77,2020-03-28,1
5446,194,11,65,69,2019-12-25,2
5447,287,6,55,77,2019-12-22,2
5448,236,13,34,61,2020-03-25,5
5449,294,13,62,52,2019-12-22,1
5450,236,12,68,71,2020-03-19,5
5451,369,7,68,76,2019-06-18,3
5452,548,6,61,78,2019-08-12,3
5453,471,10,64,65,2019-11-04,4
5454,613,7,60,68,2019-06-03,6
5455,97,9,62,64,2020-01-21,2
5456,433,6,69,71,2019-10-28,3
5457,185,7,63,77,2019-07-22,3
5458,158,7,26,71,2019-07-20,4
5459,237,9,64,59,2019-05-02,4
5460,486,11,65,72,2019-06-02,1
5461,289,8,72,78,2019-08-27,2
5462,385,5,52,79,2019-07-25,4
5463,270,9,43,52,2019-05-15,2
5464,214,12,24,46,2019-06-08,7
5465,58,6,6,58,2020-03-26,4
5466,427,10,72,49,2020-01-05,1
5467,582,8,59,77,2020-02-22,5
5468,187,5,63,61,2019-09-18,1
5469,305,9,70,74,2019-06-14,1
5470,250,8,32,75,2019-06-23,3
5471,427,10,79,66,2019-11-30,1
5472,395,12,59,56,2020-01-26,2
5473,143,9,42,66,2019-11-09,2
5474,377,11,68,48,2019-08-02,2
5475,340,8,69,79,2019-11-18,3
5476,499,7,62,80,2019-12-30,1
5477,554,9,57,67,2019-09-14,5
5478,251,7,39,73,2020-02-07,1
5479,169,10,63,58,2020-02-27,5
5480,256,8,55,73,2019-09-04,4
5481,373,10,54,65,2019-07-24,5
5482,499,6,39,62,2019-06-27,2
5483,328,9,63,48,2019-10-15,4
5484,515,8,68,68,2019-12-06,5
5485,271,6,66,78,2019-11-15,1
5486,246,9,73,72,2019-07-11,1
5487,431,7,77,50,2019-07-04,6
5488,166,12,63,57,2020-02-28,2
5489,296,10,16,72,2019-09-04,5
5490,77,14,67,60,2019-09-10,3
5491,276,8,64,71,2019-05-28,4
5492,520,9,53,67,2019-07-21,5
5493,190,8,41,45,2019-08-14,2
5494,430,9,59,53,2019-07-15,3
5495,245,11,73,71,2019-09-22,2
5496,98,5,14,78,2019-08-29,6
5497,483,9,61,46,2019-05-28,6
5498,99,12,68,70,2020-01-24,4
5499,478,10,74,74,2019-07-15,5
5500,161,10,59,58,2019-09-26,4
5501,100,9,64,69,2019-12-01,1
5502,76,10,2,71,2019-05-14,3
5503,415,9,59,47,2020-03-21,5
5504,155,8,65,69,2019-10-26,3
5505,454,12,48,73,2019-10-15,1
5506,166,4,65,60,2020-02-28,4
5507,142,13,62,74,2019-10-16,2
5508,591,11,57,74,2019-05-09,1
5509,330,13,68,68,2019-05-22,2
5510,113,6,54,79,2019-07-02,5
5511,461,8,65,64,2019-10-24,1
5512,1,10,75,76,2020-01-04,2
5513,335,3,64,78,2019-08-29,5
5514,480,8,60,70,2019-05-14,7
5515,374,6,63,65,2019-09-30,4
5516,12,5,61,72,2019-12-22,2
5517,342,10,65,70,2020-02-17,3
5518,245,11,68,68,2020-04-10,4
5519,201,10,67,76,2019-05-23,3
5520,68,9,62,76,2019-11-02,1
5521,204,13,64,70,2019-05-30,5
5522,474,5,68,69,2020-01-30,4
5523,156,8,23,73,2020-01-05,3
5524,336,6,62,47,2020-04-16,1
5525,538,10,61,74,2019-05-19,2
5526,217,12,60,71,2019-06-26,1
5527,207,12,9,69,2019-12-03,6
5528,436,7,58,47,2020-01-30,3
5529,256,7,16,68,2019-05-09,2
5530,304,6,61,58,2019-08-15,1
5531,121,9,77,49,2019-06-22,3
5532,391,7,64,59,2019-10-20,4
5533,370,7,60,70,2019-11-16,5
5534,27,9,15,55,2019-11-01,3
5535,98,8,37,57,2019-11-11,2
5536,348,9,14,60,2019-06-02,2
5537,351,10,69,58,2019-06-04,1
5538,274,8,62,75,2019-07-31,5
5539,173,7,62,71,2019-05-17,4
5540,263,11,64,73,2019-12-20,1
5541,284,7,62,74,2020-04-16,3
5542,179,9,70,66,2020-02-18,5
5543,205,7,2,79,2019-09-23,4
5544,354,7,14,47,2020-03-17,5
5545,216,4,29,58,2020-02-17,1
5546,290,9,69,51,2020-03-20,5
5547,337,7,39,80,2019-06-30,3
5548,302,12,66,44,2020-04-03,2
5549,247,7,31,72,2020-01-05,3
5550,413,11,74,49,2019-06-15,4
5551,339,9,70,80,2019-06-04,5
5552,221,8,65,74,2019-11-19,5
5553,397,13,73,74,2019-09-18,3
5554,126,9,12,80,2019-09-16,5
5555,277,10,28,45,2019-06-22,2
5556,418,7,60,57,2019-11-19,2
5557,593,11,61,66,2019-06-05,4
5558,422,12,71,66,2019-12-26,2
5559,224,7,69,79,2019-06-22,4
5560,413,6,69,79,2019-11-07,4
5561,299,9,56,75,2019-08-17,5
5562,377,5,56,60,2019-08-08,5
5563,163,8,70,64,2019-06-29,4
5564,420,8,58,79,2019-12-24,4
5565,350,9,70,58,2019-07-09,8
5566,325,10,62,76,2019-08-15,2
5567,57,9,68,71,2019-08-07,3
5568,356,9,28,72,2019-10-17,3
5569,158,8,55,50,2019-06-27,1
5570,598,10,8,63,2020-02-19,5
5571,323,7,61,56,2019-06-10,2
5572,216,5,72,73,2019-12-15,1
5573,526,9,59,77,2019-08-16,2
5574,493,7,57,68,2019-12-19,4
5575,394,8,67,68,2019-08-25,2
5576,439,7,65,78,2019-10-10,4
5577,430,11,71,71,2019-10-07,3
5578,309,7,76,60,2020-03-16,2
5579,368,8,72,46,2020-01-03,3
5580,222,14,72,78,2020-01-21,5
5581,225,10,44,80,2019-06-25,1
5582,445,6,39,44,2019-05-15,1
5583,218,9,25,50,2019-05-13,6
5584,503,11,55,53,2020-04-14,2
5585,14,7,64,61,2019-12-02,3
5586,528,9,60,71,2019-08-02,2
5587,302,11,59,49,2020-01-01,3
5588,556,8,15,63,2020-03-03,5
5589,233,8,66,67,2019-09-22,3
5590,151,10,37,45,2020-03-30,2
5591,305,4,63,55,2019-10-16,4
5592,99,10,75,76,2019-10-19,3
5593,156,13,58,80,2019-07-03,2
5594,419,8,56,71,2019-05-30,1
5595,287,6,33,69,2019-10-27,1
5596,489,9,60,50,2020-02-18,2
5597,319,5,70,61,2019-09-07,1
5598,386,8,74,78,2020-02-25,2
5599,524,7,45,80,2019-09-27,1
5600,321,12,57,58,2020-01-08,4
5601,288,12,64,51,2019-05-21,6
5602,307,8,27,75,2020-03-08,2
5603,188,13,15,51,2019-06-27,2
5604,428,6,64,56,2020-03-17,3
5605,327,7,66,74,2020-01-26,5
5606,115,9,68,74,2019-12-13,5
5607,331,7,65,80,2019-05-20,1
5608,309,13,27,78,2019-12-06,2
5609,352,7,76,60,2019-11-16,1
5610,174,7,64,80,2019-10-17,3
5611,425,5,65,70,2020-03-15,5
5612,420,11,33,73,2019-09-25,2
5613,486,6,56,46,2019-12-13,2
5614,258,4,43,65,2020-02-27,4
5615,255,9,60,58,2020-04-06,2
5616,358,11,37,68,2019-06-10,1
5617,170,12,58,59,2019-10-22,4
5618,293,9,66,59,2019-05-01,2
5619,367,4,56,78,2019-10-26,4
5620,341,11,75,65,2020-03-05,4
5621,445,11,4,77,2019-12-01,6
5622,47,12,64,51,2020-01-25,2
5623,453,11,74,45,2019-09-18,1
5624,577,3,63,76,2019-05-31,4
5625,442,8,48,73,2019-11-15,1
5626,500,12,68,57,2019-11-16,1
5627,416,4,60,73,2019-11-21,4
5628,149,13,71,65,2020-01-10,6
5629,348,6,67,79,2019-05-12,3
5630,463,6,21,68,2020-04-04,5
5631,139,7,64,69,2019-06-08,1
5632,645,4,67,72,2019-07-30,3
5633,356,10,54,78,2020-01-04,1
5634,425,13,72,60,2019-07-23,1
5635,389,12,62,77,2020-01-23,4
5636,484,7,66,73,2019-05-30,1
5637,429,7,67,67,2019-06-23,6
5638,178,10,72,75,2020-04-05,2
5639,290,10,62,75,2019-11-19,6
5640,576,5,65,71,2020-03-21,1
5641,53,7,20,73,2019-11-28,4
5642,585,7,61,45,2020-04-29,2
5643,163,5,70,74,2019-12-15,3
5644,222,8,74,80,2019-05-02,3
5645,302,13,33,79,2019-07-31,6
5646,388,9,70,47,2019-11-01,6
5647,305,10,59,62,2020-03-29,5
5648,603,8,55,62,2020-04-09,6
5649,311,7,69,58,2019-07-03,1
5650,98,5,62,75,2019-09-03,1
5651,44,11,67,74,2019-06-19,3
5652,488,8,63,71,2020-04-21,4
5653,550,8,65,72,2020-01-23,1
5654,199,4,71,76,2019-12-23,1
5655,459,7,59,76,2019-12-20,3
5656,257,12,70,68,2019-12-24,5
5657,131,6,66,75,2019-05-12,4
5658,272,9,69,70,2019-08-27,4
5659,72,14,68,74,2019-08-13,10
5660,76,9,68,72,2019-07-24,2
5661,487,7,61,77,2019-11-11,5
5662,241,11,52,74,2019-12-10,1
5663,121,9,68,57,2019-07-25,4
5664,176,9,59,75,2019-05-08,5
5665,237,14,38,47,2020-04-09,4
5666,517,3,61,52,2020-04-06,5
5667,86,9,63,71,2019-05-14,1
5668,162,8,63,70,2019-05-01,5
5669,411,8,58,70,2019-05-07,4
5670,392,11,79,71,2020-04-10,4
5671,545,8,56,48,2019-08-08,4
5672,387,13,60,68,2019-10-13,3
5673,210,10,66,64,2019-10-26,3
5674,140,11,58,80,2019-06-02,1
5675,502,10,56,63,2019-05-01,2
5676,399,8,63,65,2019-06-07,2
5677,241,11,66,73,2020-02-15,2
5678,45,4,59,74,2020-01-24,1
5679,217,7,30,70,2019-10-23,4
5680,515,9,74,61,2019-11-03,4
5681,100,6,72,79,2020-01-30,3
5682,314,7,61,44,2019-06-28,3
5683,86,11,21,74,2019-06-27,3
5684,331,11,65,53,2019-05-28,9
5685,171,13,63,74,2019-06-15,1
5686,409,5,65,72,2019-07-17,4
5687,146,12,63,75,2019-06-22,4
5688,511,10,67,75,2019-07-14,3
5689,511,8,69,79,2020-02-27,1
5690,59,12,66,79,2020-04-23,1
5691,633,6,26,75,2019-10-15,5
5692,177,11,60,51,2019-09-03,4
5693,388,12,70,65,2019-08-11,4
5694,52,5,15,78,2019-11-22,5
5695,154,14,66,44,2019-07-24,3
5696,413,6,66,76,2019-12-15,1
5697,176,6,58,69,2019-12-16,4
5698,641,7,66,65,2019-11-07,6
5699,198,8,17,69,2020-01-28,3
5700,529,7,57,55,2019-08-19,3
5701,23,6,66,65,2019-05-08,5
5702,84,9,67,77,2019-07-09,1
5703,608,8,63,71,2019-10-07,2
5704,499,9,56,72,2019-08-12,3
5705,360,3,64,64,2019-05-08,1
5706,79,3,61,73,2019-12-06,1
5707,111,5,67,72,2020-03-17,2
5708,606,13,68,77,2020-04-14,4
5709,368,5,23,79,2019-08-05,2
5710,91,9,60,44,2020-03-04,6
5711,101,9,15,71,2019-06-15,5
5712,156,8,66,48,2019-07-29,4
5713,528,11,68,76,2019-12-07,3
5714,541,5,73,79,2019-12-18,1
5715,487,9,55,77,2020-03-22,5
5716,536,12,59,59,2019-08-14,1
5717,10,8,67,74,2020-03-25,1
5718,204,4,19,75,2019-12-05,2
5719,76,5,60,61,2020-04-30,5
5720,320,10,58,66,2019-10-27,5
5721,33,7,3,64,2020-01-14,7
5722,243,6,68,44,2020-02-29,3
5723,631,5,72,51,2020-03-15,4
5724,142,7,73,80,2020-04-24,5
5725,315,9,65,78,2020-01-27,1
5726,279,6,36,75,2019-08-12,4
5727,506,8,62,49,2020-03-21,8
5728,569,11,55,65,2020-01-30,6
5729,616,7,63,63,2020-01-15,3
5730,283,5,66,75,2020-02-17,4
5731,413,9,56,74,2019-08-11,2
5732,279,13,79,65,2019-06-14,4
5733,66,7,60,58,2019-10-03,1
5734,479,14,60,66,2019-12-14,3
5735,375,7,67,73,2019-06-25,3
5736,608,7,73,73,2019-06-03,1
5737,519,8,62,77,2019-08-07,4
5738,583,14,65,71,2019-12-12,7
5739,230,8,76,77,2019-12-28,3
5740,604,9,21,53,2019-11-17,2
5741,555,10,59,46,2020-01-27,1
5742,153,7,53,65,2020-01-23,1
5743,522,6,61,63,2020-04-29,3
5744,393,7,59,66,2019-08-22,6
5745,232,8,68,66,2019-10-15,4
5746,392,4,35,75,2019-05-06,2
5747,466,5,69,58,2020-02-27,2
5748,487,7,65,78,2019-12-06,3
5749,143,8,66,72,2019-10-26,4
5750,175,11,71,75,2020-03-28,1
5751,91,7,56,75,2020-03-18,3
5752,474,4,58,68,2019-09-15,3
5753,118,10,70,68,2020-03-16,1
5754,243,8,62,74,2020-04-04,4
5755,547,9,67,73,2019-11-15,3
5756,227,7,69,74,2020-03-07,3
5757,289,9,69,79,2019-10-15,3
5758,209,10,59,63,2019-11-24,1
5759,289,7,47,66,2020-04-06,5
5760,464,14,63,49,2019-06-18,2
5761,312,6,59,74,2020-03-08,1
5762,249,14,67,65,2019-12-17,5
5763,423,11,70,77,2019-06-07,1
5764,53,9,66,75,2020-01-25,3
5765,218,4,35,71,2020-03-07,3
5766,268,10,57,47,2020-01-17,3
5767,323,7,55,52,2020-01-16,3
5768,321,4,67,63,2020-01-29,1
5769,269,11,60,54,2020-02-28,5
5770,272,4,22,68,2019-06-12,4
5771,356,13,38,62,2019-12-12,5
5772,328,12,47,62,2020-03-19,2
5773,513,4,63,59,2019-08-19,5
5774,199,5,57,71,2019-10-19,4
5775,186,5,74,68,2019-11-09,5
5776,402,5,61,78,2019-08-03,6
5777,324,13,62,75,2020-02-26,1
5778,172,6,60,71,2020-02-29,1
5779,452,9,62,69,2019-07-23,4
5780,314,9,63,75,2020-04-28,2
5781,473,11,63,61,2019-08-26,1
5782,170,11,64,77,2020-01-02,1
5783,93,8,55,62,2019-08-31,9
5784,146,9,61,44,2019-10-23,4
5785,641,10,73,71,2019-05-12,2
5786,236,13,67,80,2019-06-03,2
5787,122,5,28,72,2020-01-21,6
5788,115,9,63,49,2019-11-25,4
5789,474,12,66,73,2020-03-29,3
5790,176,6,68,74,2019-06-26,4
5791,448,10,71,75,2020-03-31,3
5792,330,7,65,73,2019-12-12,6
5793,179,7,8,74,2020-01-05,3
5794,568,8,71,47,2019-12-05,8
5795,342,5,48,80,2020-02-15,4
5796,171,8,76,46,2019-11-08,4
5797,268,9,65,80,2019-06-15,2
5798,165,9,67,77,2019-09-27,2
5799,199,12,59,76,2020-03-07,1
